id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Csn3	0.268400857234586	-1.5876721373663	3.40842280222287	-0.465808448509047	0.641352617190942	NA
Ifrd1	256.580181175067	-0.535084609781805	0.27889110742847	-1.91861481248212	0.0550330995872561	0.811689603099671
Stk38l	20.0452008155019	-0.294571853474345	0.352387559649035	-0.835931477739248	0.403193452742244	0.99948711220668
Brpf1	71.537465673263	-0.568594693902034	0.411545914844207	-1.3816069444336	0.167092420552193	0.99948711220668
Akr1b3	194.812069502714	0.162680158374265	0.15611101454271	1.04207995092978	0.29737461302322	0.99948711220668
Hoxc13	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Hoxc11	12.0164113868816	0.18720035532388	0.442106239305375	0.423428440227407	0.671982698467722	NA
Hoxc8	6.4884906895675	-0.207126475380978	0.61465170071438	-0.336981863289804	0.73613057231267	NA
Hoxc6	17.5853591884844	0.295055695333619	0.424925977173168	0.694369634204256	0.487450431795023	0.99948711220668
Gstt1	5.09549322724124	0.570558627538044	0.83104512325229	0.68655553299581	0.49236285809805	NA
Gstt3	2.33162878300755	-0.372167236596013	1.04398025527254	-0.356488769511121	0.721474561043096	NA
Ddt	12.49573669634	0.00443537574738643	0.536056926456265	0.0082740759954499	0.993398317833967	NA
Tat	0	NA	NA	NA	NA	NA
Marveld3	0.366828277498361	0.566786189464902	3.14063146870352	0.180468862747171	0.856784496964589	NA
Ddx18	71.6488667138447	-0.0739694320757014	0.210588571440056	-0.351250932421834	0.725400102747484	0.99948711220668
Ubl3	184.712833848453	0.105668295405204	0.140425819794037	0.752484803437057	0.451759565245765	0.99948711220668
Gramd3	33.7866645198948	-0.26132698632908	0.28460306799731	-0.918215633330945	0.358505985658543	0.99948711220668
Eef1e1	15.7316571298611	0.776944106010684	0.484883494377911	1.60233151884759	0.109082319376134	0.968698676188031
Akt1	100.705546365163	0.161213943228274	0.200057982261948	0.805836095143589	0.420337362612552	0.99948711220668
Cldn15	4.19621366782973	0.463028373422711	0.752589849626843	0.615246636202035	0.538391853301055	NA
Il16	2.80783261560608	-1.36526817757939	0.955761227154966	-1.42846156423756	0.153159050012062	NA
Tcirg1	7.7048885540472	-0.3544554668933	0.588642398616095	-0.602157553935341	0.547069266810632	NA
Naglu	9.20214485344118	-0.402855586884566	0.583614277058238	-0.690277127754991	0.490019928533684	NA
Coasy	19.2649544490419	0.042459512687446	0.366223612375947	0.115938763238071	0.90770107420957	0.99948711220668
Smo	5.78446449369257	-0.300388620187471	0.65020097206625	-0.461993495999978	0.64408598459822	NA
Tspan33	3.73742716240239	0.840580972548592	0.830654654243416	1.01194999420574	0.311561963521449	NA
Crnkl1	58.9505428068464	-0.213747393784704	0.240770678292276	-0.887763390877824	0.374668039179764	0.99948711220668
Rin2	51.7656685779601	-0.811762187020477	0.350054384574495	-2.31896020387577	0.0203971942455394	0.608127777006297
Folh1	0.346085181052552	0.595042751569402	3.20300557665893	0.185776370764266	0.852620135343129	NA
Chordc1	137.086179960769	0.172223733993102	0.181959480098871	0.946494977340674	0.343896182858619	0.99948711220668
Rtcb	84.525263720949	0.143765722530038	0.181654710479593	0.791423036322466	0.428697171603903	0.99948711220668
Pwp1	77.8544334300717	0.00444136144442036	0.191022443104003	0.0232504692760224	0.981450480811504	0.99948711220668
Fbxo7	19.6609813688087	0.275230435426168	0.366817476576437	0.750319853881924	0.453062087908077	0.99948711220668
Capns1	332.12364008986	0.121187700546674	0.127126276928638	0.953286004078465	0.340445180833999	0.99948711220668
Lrp3	11.6930292612716	-0.245282572335007	0.449433865763688	-0.545758989296941	0.585231617136149	NA
Dsg4	0	NA	NA	NA	NA	NA
Evx2	0	NA	NA	NA	NA	NA
Hoxd13	0	NA	NA	NA	NA	NA
Hoxd12	0	NA	NA	NA	NA	NA
Folr1	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Clpb	88.5757583068833	-0.0284930156892437	0.187600369766682	-0.151881447380303	0.879280441367242	0.99948711220668
Septin7	277.24721904317	-0.0626159964290569	0.130583405742128	-0.479509598277049	0.631576141592401	0.99948711220668
Zdhhc4	30.958259446167	0.281018394014779	0.292432689792958	0.960967784462604	0.336568366236887	0.99948711220668
Rac1	766.27818388654	-0.0620784008928814	0.108875444481218	-0.570178162658068	0.568556865650711	0.99948711220668
Nup214	49.4795332297367	-0.205699078511668	0.277343384201811	-0.741676528912585	0.458283343768717	0.99948711220668
Aif1l	12.0654690312486	2.81218569853304	0.968997628219741	2.90215952715966	NA	NA
Cpa3	4.06774002281156	-0.14561450181975	0.8082804604653	-0.180153435524007	0.857032113314461	NA
Ltbp1	24.9965544065862	-0.354425786750635	0.323747095924136	-1.09476128500528	0.273621231632144	0.99948711220668
Ugp2	2170.93462366432	-0.102288166988822	0.155434345354165	-0.658079568937953	0.510487003565322	0.99948711220668
Kcnh6	0	NA	NA	NA	NA	NA
Trmt1	127.842400060882	0.115435997460115	0.164789931667638	0.700503946399684	0.48361264147236	0.99948711220668
Nacc1	41.2927350168261	0.162492987712969	0.310845268312747	0.522745572403185	0.601151320031623	0.99948711220668
Nfix	516.373967171383	-0.0481920073031393	0.120679255765884	-0.39933961307013	0.689642982566932	0.99948711220668
Slc1a5	23.9227438533981	0.0982411568030133	0.446280781029086	0.220133066399313	0.825767523108637	0.99948711220668
Uba1	291.941105094132	0.0890300249024252	0.1279045037234	0.696066380078038	0.486387259923737	0.99948711220668
Vwf	21.8228962237664	-0.293464963315574	0.326306418125651	-0.899353941614994	0.368464163858148	0.99948711220668
Siae	9.32552814222004	-0.167931913694228	0.491934071007495	-0.341370772205916	0.732824475418511	NA
Vsig2	4.57837483562119	0.453503798323188	0.715062761384356	0.634215376347117	0.525940274078229	NA
Esam	19.8051317141159	-0.136914904270538	0.405109862217492	-0.337969812734484	0.735385936566287	0.99948711220668
Spa17	8.86084923549659	-0.256666720769939	0.57721910637313	-0.444660819325032	0.656564888009206	NA
Fam50a	52.7160374486381	0.129942989148637	0.278851177490334	0.465994048575037	0.641219760526591	0.99948711220668
Emd	75.0002322007023	0.37012478785403	0.223352355910316	1.6571340219158	0.0974923820648097	0.950778511071298
Taco1	55.6825475620616	-0.200703039061505	0.220164252091645	-0.911605935817234	0.361976196557063	0.99948711220668
Grik3	0.512764534702406	1.10518512007837	2.17570152969348	0.507967248721877	0.611476311787492	NA
Gria3	2.12377208832936	-0.635571879854304	1.07691763013524	-0.590176873392339	0.555072075103089	NA
Npas1	0	NA	NA	NA	NA	NA
Sipa1l2	12.0651110582328	-0.299909079667167	0.454905137803848	-0.659278286270941	0.509717083249494	NA
Ap4e1	25.8976928060251	0.476917743975537	0.391678706354658	1.21762489570648	0.22336654931301	0.99948711220668
Blvra	14.4937221040802	-0.129862531201251	0.432254320461959	-0.300430846040971	0.763848538009528	0.99948711220668
Pdzd4	1.82137576646476	-1.58083763766157	1.21963459072242	-1.29615677489534	0.19492147808635	NA
Srpk3	36.7679003726784	0.700667527698878	0.299730926970757	2.33765509211947	0.0194051475445626	0.595566807727972
Idh3g	762.217802420485	-0.0211432288070691	0.149397942800492	-0.141522891217479	0.887456877459387	0.99948711220668
Pnck	10.5525459192436	-0.564107981003191	0.488000703082673	-1.15595731202794	0.247698618208177	NA
Ssr4	49.4039621711632	-0.111876956219191	0.265822987883637	-0.420870132827507	0.67384991583005	0.99948711220668
Bcap31	47.7668908048524	0.291630959733898	0.263457106809451	1.10693905078379	0.268320280717878	0.99948711220668
Fam98a	98.1107586026272	0.0574676514180419	0.179740328174139	0.319725973585433	0.749176068410919	0.99948711220668
Ltbp2	0.590182080050705	1.49183663395974	2.32568522474328	0.64146111351953	0.521223137982017	NA
Kmt2a	200.309615744945	-0.13708473661013	0.218368302326917	-0.627768477152428	0.530155619208247	0.99948711220668
Ift46	35.8693857079525	0.287340954678241	0.278063785736075	1.03336345622141	0.301433841388624	0.99948711220668
Tmem25	2.62862600172685	-1.82801990534553	1.18106890194793	-1.54776736761978	0.121678315803961	NA
Cd3g	0	NA	NA	NA	NA	NA
Trappc6a	1.52219704119805	-0.304001804208876	1.42142166796784	-0.213871654738103	0.830647145036944	NA
Supt6	296.245085690085	0.0182224968547996	0.143042324243113	0.127392343148933	0.898629876148369	0.99948711220668
Spag5	12.7892141532331	-0.105185417731314	0.427014749024315	-0.246327364503572	0.805428828615478	NA
Foxn1	0.138389873927178	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Unc119	5.09137222562814	0.0223765255210309	0.669882333697015	0.0334036656819072	0.97335268650406	NA
Rab34	2.1679206750025	-0.0503068698234704	1.0339814101885	-0.0486535534660136	0.961195390971403	NA
Sdf2	52.4510081258317	0.282400595148597	0.232801743930385	1.2130518886192	0.225109982654433	0.99948711220668
Ccne1	1.28737879700872	0.212993304897558	1.55676401826818	0.136817977804049	0.891174673043524	NA
Hsf2bp	0.243035170305739	1.31893098247562	3.52493891254029	0.374171302028356	0.708276873480944	NA
Bbc3	3.2032243938763	0.591569122854565	0.917455430055194	0.644793309271684	0.519061138363493	NA
Mybpc3	0	NA	NA	NA	NA	NA
Psmc3	502.850768303284	0.187876013342418	0.156921107770554	1.1972641285271	0.23120362137892	0.99948711220668
Acp2	45.0164290099236	0.113654484165293	0.277641088113349	0.409357580816327	0.682277264732399	0.99948711220668
Rapsn	14.848357154193	0.0876174763003265	0.464768480621203	0.188518541926979	0.850470181740833	0.99948711220668
Slc39a13	49.3103340803297	0.147880930138477	0.237506565151218	0.622639336492962	0.53352155543564	0.99948711220668
Celf2	205.202284391402	0.0823928275914721	0.149404904721093	0.551473378636945	0.581309210995008	0.99948711220668
Nr1h3	25.24123553411	-0.00866679120226341	0.339607005983121	-0.0255200600976241	0.979640148053224	0.99948711220668
Ddb2	13.2076742597468	0.316125760119398	0.437605952398149	0.722398217818976	0.470049682307075	NA
Spi1	2.06858997494617	-0.944694161099038	1.24990919617643	-0.755810233246488	0.44976298040637	NA
Sf3a1	33.132723334355	0.251150341501789	0.350005053041663	0.717562044659663	0.473027367511789	0.99948711220668
Stat6	55.8207654783335	0.0507294650199322	0.22855644526801	0.221955959108683	0.824348167719214	0.99948711220668
Clgn	0	NA	NA	NA	NA	NA
Napsa	0.811305363333234	-0.52378535538598	1.78168214677985	-0.293983613369338	0.768770425018016	NA
Vrk3	35.5753360936515	0.0177244990568294	0.26846289336188	0.0660221561157703	0.947360185907187	0.99948711220668
Smg9	30.6323306992151	-0.106570270164702	0.310921820960241	-0.342755840794878	0.731782149594882	0.99948711220668
Paxip1	35.056080200326	0.172596643305851	0.284363096569842	0.606958657391958	0.543878349081921	0.99948711220668
Rmnd5a	562.88605907689	-0.0188842746801982	0.109365428406462	-0.172671336411848	0.86290977555666	0.99948711220668
Mov10	1.99293076963296	-0.152700193178182	1.11420371841364	-0.137048719775941	0.890992285577997	NA
Ppm1j	36.7378916750608	0.109892136631112	0.29353732199305	0.374371939775732	0.708127616421145	0.99948711220668
Rhoc	45.2358398954055	0.227632031851122	0.326728736846578	0.696700370001464	0.48599032720311	0.99948711220668
Prr27	0	NA	NA	NA	NA	NA
Tead3	12.9834871474482	0.623958384535082	0.473835830885128	1.31682397966723	0.187897632948977	NA
Ppard	99.6876411033326	0.104817601464119	0.19417705131954	0.539804270132982	0.589332021927341	0.99948711220668
Def6	1.12223551598509	1.67195209660054	1.68019027984629	0.995096874833419	0.319689150467722	NA
Peg3	1152.15155004499	-1.24331916321056	0.362039595488998	-3.43420769082243	0.000594288657675312	0.0885914591834555
Zim1	122.900018717387	-1.42280724248463	0.326429364124186	-4.35869869214136	1.30838102260744e-05	0.00546118238836345
Metrn	15.6818182789101	0.0297249950774395	0.459487081255776	0.064691688384799	0.948419480669473	0.99948711220668
Lmf1	13.8140477548996	-0.264822220830666	0.433211531073635	-0.611300027435449	0.54100097283928	0.99948711220668
Ciao3	44.2456131721544	-0.0797074407668394	0.251676850807618	-0.316705491629693	0.7514670814299	0.99948711220668
Angptl4	43.7295399891829	-0.841872250273864	0.381289633047206	-2.20795997925712	0.0272470631007496	0.649557294414152
Dbf4	1.5503952450562	-0.715744189790216	1.34382474806354	-0.532617211300512	0.594298585461385	NA
Daxx	40.6846600874207	0.0476219533905394	0.271545625220853	0.175373671926431	0.860786026731473	0.99948711220668
Cd320	10.6500737801677	-0.216659969910282	0.477724030435337	-0.453525374708167	0.65017047582539	NA
Ipo4	88.6997902191516	-0.0151348746192706	0.178542862010022	-0.0847688585748169	0.932445151658397	0.99948711220668
Tm9sf1	29.2536140928718	0.38065423875749	0.305873373560052	1.24448308241762	0.213321821931148	0.99948711220668
Rec8	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Irf9	8.87144757394409	-0.510651592939088	0.572086262996598	-0.892612925652657	0.372064494791238	NA
Gmpr2	3.71868506596138	-0.255738092633286	0.803966950879129	-0.318095280351561	0.750412663584412	NA
Mdp1	17.0541658870324	0.409927912713937	0.380222328445315	1.07812688010745	0.280977137346538	0.99948711220668
Dhrs1	29.622837496023	0.155540460321956	0.298515246590006	0.521046955218276	0.602334061715352	0.99948711220668
Ncan	0.741674911228346	-0.97881729358713	2.32822135050126	-0.420414190161255	0.674182903611152	NA
Tmem161a	101.471644416379	0.167425730173891	0.170992025821703	0.979143497302436	0.327509082079722	0.99948711220668
Armc6	4.86883757794781	-0.173787252414559	0.719737358300287	-0.241459263452672	0.809199185560907	NA
Borcs8	12.0712395596585	0.568728239742906	0.451036057514215	1.26093741346828	0.20733139720818	NA
Slc25a42	82.4953048288872	0.0965285142466158	0.194897284558798	0.495278907887989	0.620403257385568	0.99948711220668
Snx9	66.4961477887332	0.114159784670449	0.195174091117265	0.584912597860436	0.558606487348918	0.99948711220668
Ranbp3	66.0994442336166	0.0153110630304873	0.218166119238312	0.0701807553067505	0.944049791592461	0.99948711220668
Ndufa11	78.7484123561893	-0.111478115312073	0.215504045776767	-0.517290127478855	0.604953644717448	0.99948711220668
Bmp8b	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Nr2f6	11.9155706876994	0.551643509113159	0.45740055974952	1.20604030177674	0.227801951291785	NA
Use1	44.1400178020694	0.186742158896439	0.274487702719392	0.680329781794798	0.496295671167869	0.99948711220668
Ocel1	14.1124485121854	-0.508781597992868	0.460338909372076	-1.10523266149036	0.26905878773713	0.99948711220668
Dyrk1b	81.3875917301082	-0.322934817977809	0.209043501174438	-1.54482113131244	0.122389534523023	0.976288942194243
Braf	46.7498365450674	0.150078590517999	0.281800437734012	0.532570466266119	0.594330950817099	0.99948711220668
Ndufb2	86.7575020158519	-0.295980403575492	0.209486026898537	-1.4128885251084	0.157688503566631	0.99948711220668
Hltf	14.2763576795585	-0.0595721283835486	0.490836797372288	-0.121368505178239	0.903399161664408	0.99948711220668
Prpf6	171.791791125125	-0.072739596071813	0.143100848473583	-0.50831002644433	0.611235939623921	0.99948711220668
Rgs19	3.62596728580028	0.784117715114931	0.799089174929762	0.981264344100085	0.326462401065813	NA
Rgs20	0.618877365781962	-0.691091466719954	1.94795116821629	-0.354778640243214	0.722755431431539	NA
Abhd3	1.77976753029787	1.12804673786305	1.26965152571579	0.888469564298043	0.374288220473873	NA
Snrpd1	18.6697637005751	0.0206525152766447	0.375615237946449	0.0549831667893865	0.956151874460447	0.99948711220668
Tchp	10.3518167984915	0.604735935967872	0.499178415065741	1.21146251063005	0.225718194319456	NA
Tiam1	16.6802627483103	-0.477128430779071	0.443333692181393	-1.07622867197707	0.281824999715371	0.99948711220668
Tsc2	167.90714363895	-0.0458276033285811	0.186829426475656	-0.245291141727893	0.806231010158405	0.99948711220668
Rpl3l	689.087480048885	-0.0303128496975625	0.170771821565687	-0.177504985422333	0.859111749614729	0.99948711220668
Slc9a3r2	31.4391955094251	-0.00472135275677375	0.368296859392855	-0.0128194217147466	0.989771861480727	0.999819752177947
Puf60	95.5369834264968	-0.11376811734156	0.176698889339966	-0.643853041558579	0.519670734754758	0.99948711220668
Golga2	215.203335306737	0.27225824479386	0.128004119129436	2.12694909074415	0.0334243133669254	0.701070773836917
Uck1	15.0022653363226	0.0155915739506915	0.46080888761582	0.0338352283771279	0.973008543836747	0.99948711220668
Scin	6.01038520468691	0.22107967474595	0.620355601379277	0.35637572104517	0.721559209197285	NA
Ikzf4	1.77975723483147	0.140456209539653	1.21478774976125	0.115622016740997	0.907952113096228	NA
Mien1	18.0277818516136	0.0343519890723007	0.424695041384814	0.0808862494845438	0.935532415453113	0.99948711220668
Pon1	1.28013379768499	-0.975050909044983	1.47236034983444	-0.662236597959613	0.507819602711806	NA
Axl	32.1311151374524	-0.373233035223732	0.301173550752949	-1.23926232662407	0.215248365567681	0.99948711220668
Tgfb1	4.55481294168044	-0.303919870204128	0.735906326830752	-0.412987168506876	0.679616014862454	NA
Ccdc97	99.4348884946808	-0.0114341288095717	0.194835598952081	-0.058686035155125	0.953202182498383	0.99948711220668
Zfp40	1.60779777924615	-0.190435273768859	1.29504890983197	-0.147048711691953	0.883093571821765	NA
Akap8l	180.81040040242	0.0427526919290823	0.126799633720008	0.337167314090879	0.735990775695696	0.99948711220668
Shh	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Pdcd2l	14.3515823175846	-0.070506255181084	0.43466903213843	-0.162206759552702	0.871143036941593	0.99948711220668
Gtf2f1	54.0904369193146	-0.0159117018876777	0.231054770131361	-0.0688654983345784	0.945096681635797	0.99948711220668
Clpp	46.1758755274173	-0.172247921142012	0.29622458895991	-0.581477458528345	0.560918706164561	0.99948711220668
Alkbh7	5.63389857726104	0.0628743501475762	0.649091333774693	0.096865181948956	0.922833459520654	NA
Pspn	0	NA	NA	NA	NA	NA
Dennd1c	2.4932803078397	-0.228857618151709	1.02379495448765	-0.223538529027269	0.823116399840495	NA
